Airline,Airline_ID,Source_airport,Source_airport_ID,Dest_airport,Dest_airport_ID,Codeshare,Stops,Equipment
US,5265,RNO,3807,LAX,3484,Y,0,CRJ
US,5265,RNO,3807,ORD,3830,,0,738
US,5265,RNO,3807,PHX,3462,,0,319 320
US,5265,ROA,4016,CLT,3876,,0,CRJ
US,5265,ROC,3622,BOS,3448,Y,0,CRJ
US,5265,ROC,3622,CLT,3876,,0,319
US,5265,ROC,3622,ORD,3830,,0,ER4
US,5265,ROW,3736,DFW,3670,,0,ERD
US,5265,RST,4048,ORD,3830,Y,0,ERD ER4
US,5265,RSW,3793,CLT,3876,,0,321 320 319 734
US,5265,RSW,3793,DFW,3670,,0,738
US,5265,RSW,3793,ORD,3830,,0,738 M80
US,5265,RTB,1774,DFW,3670,Y,0,738
US,5265,RTB,1774,MIA,3576,,0,738
US,5265,SAF,3784,DFW,3670,,0,ER4
US,5265,SAF,3784,LAX,3484,Y,0,CRJ
US,5265,SAL,1892,DFW,3670,,0,E90
US,5265,SAL,1892,IAH,3550,,0,E90
US,5265,SAL,1892,JFK,3797,,0,320
US,5265,SAL,1892,LAX,3484,,0,320 321
US,5265,SAL,1892,MCO,3878,,0,E90
US,5265,SAL,1892,MIA,3576,,0,320 738 E90
US,5265,SAL,1892,SFO,3469,,0,319 320
US,5265,SAN,3731,CLT,3876,,0,320 321
US,5265,SAN,3731,DFW,3670,,0,M83 M80 738 757
US,5265,SAN,3731,JFK,3797,,0,738
US,5265,SAN,3731,LAX,3484,Y,0,CRJ CR7
US,5265,SAN,3731,MIA,3576,,0,738
US,5265,SAN,3731,ORD,3830,,0,738
US,5265,SAN,3731,PHX,3462,,0,321 320
US,5265,SAP,1772,MIA,3576,,0,738 320 E90 319
US,5265,SAT,3621,CLT,3876,,0,319
US,5265,SAT,3621,DFW,3670,,0,M80 M83
US,5265,SAT,3621,ORD,3830,,0,E75
US,5265,SAT,3621,PHX,3462,Y,0,CR9
US,5265,SAV,3613,CLT,3876,,0,CR7 CRJ
US,5265,SAV,3613,DFW,3670,,0,ER4
US,5265,SBA,3949,PHX,3462,Y,0,CR9 CRJ
US,5265,SBP,5768,PHX,3462,Y,0,CR9 CRJ
US,5265,SBY,3642,CLT,3876,Y,0,DH3
US,5265,SCL,2650,DFW,3670,,0,763
US,5265,SCL,2650,MIA,3576,,0,763
US,5265,SDF,4014,CLT,3876,,0,319 CRJ CR7
US,5265,SDF,4014,DFW,3670,,0,M80 ERD M83 319
US,5265,SDF,4014,MIA,3576,,0,ER4
US,5265,SDF,4014,ORD,3830,,0,ER4 E75
US,5265,SDQ,1762,MIA,3576,,0,757 763
US,5265,SEA,3577,CLT,3876,,0,320 321 319
US,5265,SEA,3577,DFW,3670,,0,738 757
US,5265,SEA,3577,JFK,3797,,0,738
US,5265,SEA,3577,MIA,3576,,0,757
US,5265,SEA,3577,ORD,3830,,0,738
US,5265,SEA,3577,PHL,3752,,0,320 321
US,5265,SEA,3577,PHX,3462,,0,321 320
US,5265,SEA,3577,TPE,2276,,0,744
US,5265,SFO,3469,AKL,2006,Y,0,772 744
US,5265,SFO,3469,CLT,3876,,0,321
US,5265,SFO,3469,DFW,3670,,0,738 757 763
US,5265,SFO,3469,HKG,3077,,0,77W
US,5265,SFO,3469,ICN,3930,,0,77W
US,5265,SFO,3469,JFK,3797,,0,763 32B
US,5265,SFO,3469,LAX,3484,,0,738
US,5265,SFO,3469,MIA,3576,,0,757 763 738
US,5265,SFO,3469,ORD,3830,,0,738
US,5265,SFO,3469,PEK,3364,Y,0,773
US,5265,SFO,3469,PHL,3752,,0,320 321
US,5265,SFO,3469,PHX,3462,,0,321 320
US,5265,SFO,3469,SAL,1892,,0,319 320
US,5265,SFO,3469,TPE,2276,,0,77W
US,5265,SGF,4348,DFW,3670,Y,0,ER4 ERD
US,5265,SGF,4348,ORD,3830,Y,0,ER4 ERD
US,5265,SHV,3609,DFW,3670,Y,0,CRJ ERD ER4
US,5265,SIN,3316,AMS,580,,0,77W 772
US,5265,SIN,3316,FRA,340,,0,388
US,5265,SJC,3748,DFW,3670,,0,M83
US,5265,SJC,3748,LAX,3484,,0,CR7
US,5265,SJC,3748,ORD,3830,,0,738
US,5265,SJC,3748,PHX,3462,,0,320 319
US,5265,SJD,1840,CLT,3876,,0,320
US,5265,SJD,1840,DFW,3670,,0,M80 M83
US,5265,SJD,1840,LAX,3484,,0,M83 738
US,5265,SJD,1840,ORD,3830,,0,M83 738
US,5265,SJD,1840,PHX,3462,,0,320 319 752 321
US,5265,SJO,1885,CLT,3876,,0,319
US,5265,SJO,1885,DFW,3670,Y,0,757
US,5265,SJO,1885,JFK,3797,Y,0,738
US,5265,SJO,1885,MIA,3576,,0,757 738
US,5265,SJT,3708,DFW,3670,,0,ER4
US,5265,SJU,2890,CLT,3876,,0,321
US,5265,SJU,2890,DFW,3670,,0,757
US,5265,SJU,2890,JFK,3797,,0,757
US,5265,SJU,2890,MIA,3576,,0,738 757
US,5265,SJU,2890,ORD,3830,,0,738
US,5265,SKB,2891,MIA,3576,,0,738
US,5265,SLC,3536,CLT,3876,,0,320
US,5265,SLC,3536,DFW,3670,,0,M80 M83
US,5265,SLC,3536,LAX,3484,,0,CR7
US,5265,SLC,3536,ORD,3830,Y,0,E75 CR7
US,5265,SLC,3536,PHL,3752,,0,320
US,5265,SLC,3536,PHX,3462,,0,320 319 321
US,5265,SLP,1842,DFW,3670,Y,0,ERD
US,5265,SMF,3817,CLT,3876,,0,321
US,5265,SMF,3817,DFW,3670,,0,M83
US,5265,SMF,3817,LAX,3484,Y,0,CRJ
US,5265,SMF,3817,PHX,3462,,0,320 319 321
US,5265,SNA,3867,DFW,3670,,0,738
US,5265,SNA,3867,ORD,3830,,0,738
US,5265,SNA,3867,PHX,3462,,0,320 319 321
US,5265,SPS,3680,DFW,3670,,0,ERD ER4
US,5265,SRQ,4067,CLT,3876,Y,0,CR9 E75
US,5265,SSA,2621,MIA,3576,,0,757
US,5265,STI,1764,MIA,3576,,0,757 738
US,5265,STL,3678,CLT,3876,,0,319
US,5265,STL,3678,DFW,3670,,0,M83 M80 738
US,5265,STL,3678,LAX,3484,,0,M83
US,5265,STL,3678,MIA,3576,,0,738
US,5265,STL,3678,ORD,3830,,0,M80 M83 738
US,5265,STL,3678,PHX,3462,,0,319
US,5265,STT,2883,CLT,3876,,0,752 762
US,5265,STT,2883,JFK,3797,,0,757
US,5265,STT,2883,MIA,3576,,0,757
US,5265,STX,2884,MIA,3576,,0,738
US,5265,SUX,3753,ORD,3830,,0,ERD ER4
US,5265,SXM,2899,CLT,3876,,0,752 319
US,5265,SXM,2899,JFK,3797,,0,757
US,5265,SXM,2899,MIA,3576,,0,757 738
US,5265,SYR,3745,BOS,3448,Y,0,DH8
US,5265,SYR,3745,CLT,3876,,0,320 319
US,5265,SYR,3745,ORD,3830,,0,ER4 CR7
US,5265,TGU,1776,MIA,3576,,0,757
US,5265,TLH,3698,CLT,3876,,0,CR7 CRJ
US,5265,TLH,3698,DFW,3670,,0,ERD
US,5265,TLH,3698,MIA,3576,,0,ERD ER4
US,5265,TOL,4040,ORD,3830,,0,ER4
US,5265,TPA,3646,CLT,3876,,0,320 734 321 319
US,5265,TPA,3646,DFW,3670,,0,738 M83 M80
US,5265,TPA,3646,JFK,3797,Y,0,CR7
US,5265,TPA,3646,MIA,3576,,0,738
US,5265,TPA,3646,ORD,3830,,0,738 M83 M80
US,5265,TPA,3646,PHX,3462,,0,320
US,5265,TPE,2276,LAX,3484,,0,77W
US,5265,TPE,2276,SEA,3577,,0,744
US,5265,TPE,2276,SFO,3469,,0,77W
US,5265,TRC,1845,DFW,3670,,0,ER4
US,5265,TRI,4116,CLT,3876,,0,CRJ
US,5265,TUL,3855,DFW,3670,,0,M80 738 M83 757
US,5265,TUL,3855,MIA,3576,,0,738
US,5265,TUL,3855,ORD,3830,,0,738
US,5265,TUS,3636,DFW,3670,,0,M80 M83
US,5265,TUS,3636,LAX,3484,,0,CRJ
US,5265,TUS,3636,ORD,3830,,0,M83 M80
US,5265,TUS,3636,PHX,3462,Y,0,CR9 CRJ
US,5265,TVC,4023,ORD,3830,Y,0,ERD ER4
US,5265,TXK,3770,DFW,3670,,0,ERD ER4
US,5265,TYR,3848,DFW,3670,,0,ERD ER4
US,5265,TYS,3676,CLT,3876,,0,CRJ CR7
US,5265,TYS,3676,DFW,3670,,0,ER4 ERD
US,5265,TYS,3676,ORD,3830,,0,ERD ER4
US,5265,UVF,2894,CLT,3876,,0,320 319
US,5265,UVF,2894,MIA,3576,Y,0,757
US,5265,VPS,3873,CLT,3876,,0,CR7
US,5265,VPS,3873,DFW,3670,,0,ER4 ERD
US,5265,VVI,2771,MIA,3576,,0,757
US,5265,XNA,4356,CLT,3876,,0,CR7 CRJ
US,5265,XNA,4356,DFW,3670,,0,ER4 M80
US,5265,XNA,4356,LAX,3484,Y,0,CR7
US,5265,XNA,4356,ORD,3830,,0,CR7 ER4
US,5265,YEG,49,PHX,3462,,0,320 319
US,5265,YKF,79,ORD,3830,Y,0,ER4 ERD
US,5265,YOW,100,CLT,3876,Y,0,CRJ
US,5265,YUL,146,CLT,3876,Y,0,CRJ
US,5265,YUL,146,DFW,3670,,0,738
US,5265,YUL,146,DTW,3645,,0,330
US,5265,YUL,146,JFK,3797,,0,ERD
US,5265,YUL,146,MIA,3576,,0,738
US,5265,YUL,146,ORD,3830,,0,CRJ
US,5265,YUM,3596,PHX,3462,Y,0,CRJ
US,5265,YVR,156,DFW,3670,,0,738
US,5265,YVR,156,PHX,3462,,0,321 319
US,5265,YYC,178,DFW,3670,,0,M83 M80 738
US,5265,YYC,178,PHX,3462,,0,319
US,5265,YYZ,193,CLT,3876,Y,0,E75 CRJ
US,5265,YYZ,193,DFW,3670,,0,319
US,5265,YYZ,193,JFK,3797,,0,CR7
US,5265,YYZ,193,LAX,3484,,0,738
US,5265,YYZ,193,MIA,3576,,0,738
US,5265,YYZ,193,ORD,3830,,0,ER4 CR7
US,5265,ZCL,1855,DFW,3670,Y,0,ERD
US,5265,ZIH,1856,PHX,3462,,0,320
US,5265,ZRH,1678,IST,1701,Y,0,320
US,5265,ZRH,1678,JFK,3797,,0,763
UU,1191,CDG,1382,RUN,916,,0,77W 77L
UU,1191,RUN,916,CDG,1382,,0,77W 77L
UX,90,ACE,1055,MAD,1229,,0,738 332
UX,90,AGP,1230,CDG,1382,,0,738
UX,90,AGP,1230,MAD,1229,,0,ATR 738
UX,90,AGP,1230,SVO,2985,Y,0,32S
UX,90,AMS,580,MAD,1229,,0,738
UX,90,BCN,1218,CDG,1382,Y,0,32S
UX,90,BCN,1218,MAD,1229,,0,332 333
UX,90,BCN,1218,SVO,2985,,0,32S
UX,90,BIO,1216,CDG,1382,Y,0,E90
UX,90,BIO,1216,MAD,1229,,0,E90
UX,90,BJZ,1219,MAD,1229,,0,ATR
UX,90,BRU,302,MAD,1229,,0,E90
UX,90,CCS,2851,MAD,1229,,0,332
UX,90,CDG,1382,AGP,1230,,0,738
UX,90,CDG,1382,BCN,1218,Y,0,32S
UX,90,CDG,1382,BIO,1216,Y,0,E90
UX,90,CDG,1382,GOT,687,Y,0,E90
UX,90,CDG,1382,VGO,1250,Y,0,E90
UX,90,CDG,1382,VLC,1246,,0,738
UX,90,CUN,1852,MAD,1229,,0,333
UX,90,DKR,1084,MAD,1229,,0,738
UX,90,EZE,3988,MAD,1229,,0,332
UX,90,FCO,1555,MAD,1229,,0,738
UX,90,FRA,340,MAD,1229,,0,E90
UX,90,FUE,1051,MAD,1229,,0,738
UX,90,GRU,2564,MAD,1229,,0,332
UX,90,HAV,1909,MAD,1229,,0,332 333
UX,90,IBZ,1225,MAD,1229,,0,E90 738
UX,90,JED,2072,MAD,1229,,0,320
UX,90,JFK,3797,MAD,1229,,0,332
UX,90,LCG,1220,MAD,1229,,0,E90
UX,90,LEI,1213,MAD,1229,,0,ATR
UX,90,LGW,502,MAD,1229,,0,738
UX,90,LIM,2789,MAD,1229,,0,332
UX,90,LIS,1638,MAD,1229,,0,ER4
UX,90,LPA,1054,MAD,1229,,0,738 332 333
UX,90,LRM,1759,MAD,1229,,0,333
UX,90,MAD,1229,ACE,1055,,0,738 332
UX,90,MAD,1229,AGP,1230,,0,ATR
UX,90,MAD,1229,AMS,580,,0,738
UX,90,MAD,1229,BCN,1218,,0,332 333
UX,90,MAD,1229,BIO,1216,,0,E90
UX,90,MAD,1229,BJZ,1219,,0,ATR
UX,90,MAD,1229,BRU,302,,0,E90
UX,90,MAD,1229,CCS,2851,,0,332
UX,90,MAD,1229,CUN,1852,,0,333
UX,90,MAD,1229,DKR,1084,,0,738
UX,90,MAD,1229,EZE,3988,,0,332
UX,90,MAD,1229,FCO,1555,,0,738
UX,90,MAD,1229,FRA,340,,0,E90
UX,90,MAD,1229,FUE,1051,,0,738
UX,90,MAD,1229,GRU,2564,,0,332
UX,90,MAD,1229,HAV,1909,,0,332 333
UX,90,MAD,1229,IBZ,1225,,0,E90 738
UX,90,MAD,1229,JED,2072,,0,320
UX,90,MAD,1229,JFK,3797,,0,332
UX,90,MAD,1229,LCG,1220,,0,E90
UX,90,MAD,1229,LEI,1213,,0,ATR
UX,90,MAD,1229,LGW,502,,0,738
UX,90,MAD,1229,LIM,2789,,0,332
UX,90,MAD,1229,LIS,1638,,0,ER4
UX,90,MAD,1229,LPA,1054,,0,332 738 333
UX,90,MAD,1229,LRM,1759,,0,333
UX,90,MAD,1229,MEX,1824,,0,777
UX,90,MAD,1229,MUC,346,,0,E90
UX,90,MAD,1229,MVD,2816,,0,332
UX,90,MAD,1229,MXP,1524,,0,738
UX,90,MAD,1229,ORY,1386,,0,738 E90
UX,90,MAD,1229,OTP,1657,Y,0,737
UX,90,MAD,1229,OVD,1214,,0,ATR
UX,90,MAD,1229,PMI,3998,,0,738 E90
UX,90,MAD,1229,PRG,1587,,0,32S
UX,90,MAD,1229,PUJ,1760,,0,333
UX,90,MAD,1229,SDQ,1762,,0,332
UX,90,MAD,1229,SSA,2621,,0,332
UX,90,MAD,1229,SVO,2985,Y,0,32S
UX,90,MAD,1229,TFN,1057,,0,332 738
UX,90,MAD,1229,VGO,1250,,0,E90
UX,90,MAD,1229,VLC,1246,Y,0,ATR
UX,90,MAD,1229,VVI,2771,,0,332
UX,90,MEX,1824,MAD,1229,,0,777
UX,90,MUC,346,MAD,1229,,0,E90
UX,90,MVD,2816,MAD,1229,,0,332
UX,90,MXP,1524,MAD,1229,,0,738
UX,90,ORY,1386,MAD,1229,,0,E90 738
UX,90,OTP,1657,MAD,1229,Y,0,737
UX,90,OVD,1214,MAD,1229,,0,ATR
UX,90,PMI,3998,MAD,1229,,0,738 E90
UX,90,PRG,1587,MAD,1229,,0,32S
UX,90,PUJ,1760,MAD,1229,,0,333
UX,90,SDQ,1762,MAD,1229,,0,332
UX,90,SSA,2621,MAD,1229,,0,332
UX,90,SVO,2985,AGP,1230,Y,0,32S
UX,90,SVO,2985,BCN,1218,,0,32S
UX,90,SVO,2985,MAD,1229,Y,0,32S
UX,90,TFN,1057,MAD,1229,,0,738 332
UX,90,VGO,1250,CDG,1382,Y,0,E90
UX,90,VGO,1250,MAD,1229,,0,E90
UX,90,VLC,1246,CDG,1382,,0,738
UX,90,VLC,1246,MAD,1229,Y,0,ATR
UX,90,VVI,2771,MAD,1229,,0,332
V0,1886,CCS,2851,MAD,1229,,0,330
V0,1886,MAD,1229,CCS,2851,,0,330
VA,5360,ATL,3682,CMH,3759,Y,0,73W M88 738 319
VA,5360,ATL,3682,CUN,1852,Y,0,M88 757 320
VA,5360,ATL,3682,CZM,1800,Y,0,319 M88
VA,5360,ATL,3682,IAH,3550,Y,0,M88 717 320 319
VA,5360,ATL,3682,IND,3585,Y,0,M88 320 M90 319
VA,5360,ATL,3682,LAX,3484,Y,0,757 76W 763 739
VA,5360,ATL,3682,MEX,1824,Y,0,73W 738 73H
VA,5360,ATL,3682,MIA,3576,Y,0,M88 M90 757 320 73H
VA,5360,ATL,3682,SJD,1840,Y,0,73W 738
VA,5360,BNE,3320,LAX,3484,,0,77W
VA,5360,CMH,3759,ATL,3682,Y,0,M88 73W 738 319
VA,5360,CUN,1852,ATL,3682,Y,0,757 320 M88
VA,5360,CZM,1800,ATL,3682,Y,0,319 M88
VA,5360,IAH,3550,ATL,3682,Y,0,M88 717 319
VA,5360,IND,3585,ATL,3682,Y,0,M88 320 M90
VA,5360,LAX,3484,ATL,3682,Y,0,763 757 73H 76W
VA,5360,LAX,3484,BNE,3320,,0,77W
VA,5360,LAX,3484,MEL,3339,,0,77W
VA,5360,LAX,3484,MSY,3861,Y,0,319
VA,5360,LAX,3484,SYD,3361,,0,77W
VA,5360,MEL,3339,LAX,3484,,0,77W
VA,5360,MEX,1824,ATL,3682,Y,0,73H 73W 738
VA,5360,MIA,3576,ATL,3682,Y,0,M88 757 M90 73H
VA,5360,MSY,3861,LAX,3484,Y,0,319
VA,5360,SJD,1840,ATL,3682,Y,0,73W 738
VA,5360,SYD,3361,LAX,3484,,0,77W
VB,10646,CUN,1852,GDL,1804,,0,733
VB,10646,CUN,1852,MEX,1824,,0,733
VB,10646,CUN,1852,MTY,1825,,0,733
VB,10646,CUN,1852,OAX,1829,,0,733
VB,10646,CUN,1852,REX,1839,,0,733
VB,10646,CUN,1852,TAM,1848,,0,733
VB,10646,CUN,1852,TGZ,1846,,0,733
VB,10646,CUN,1852,TRC,1845,,0,733
VB,10646,CUN,1852,VER,1854,,0,733
VB,10646,CUN,1852,VSA,1853,,0,733
VB,10646,GDL,1804,CUN,1852,,0,733
VB,10646,GDL,1804,MEX,1824,,0,733
VB,10646,IAH,3550,MTY,1825,,0,733
VB,10646,MEX,1824,CUN,1852,,0,733
VB,10646,MEX,1824,GDL,1804,,0,733
VB,10646,MEX,1824,MTY,1825,,0,733
VB,10646,MEX,1824,MZT,1826,,0,733
VB,10646,MEX,1824,PVR,1836,,0,733
VB,10646,MEX,1824,PXM,1837,,0,733
VB,10646,MEX,1824,REX,1839,,0,733
VB,10646,MEX,1824,TRC,1845,,0,733
VB,10646,MTY,1825,CUN,1852,,0,733
VB,10646,MTY,1825,IAH,3550,,0,733
VB,10646,MTY,1825,MEX,1824,,0,733
VB,10646,MZT,1826,MEX,1824,,0,733
VB,10646,OAX,1829,CUN,1852,,0,733
VB,10646,PVR,1836,MEX,1824,,0,733
VB,10646,PXM,1837,MEX,1824,,0,733
VB,10646,REX,1839,CUN,1852,,0,733
VB,10646,REX,1839,MEX,1824,,0,733
VB,10646,TAM,1848,CUN,1852,,0,733
VB,10646,TGZ,1846,CUN,1852,,0,733
VB,10646,TRC,1845,CUN,1852,,0,733
VB,10646,TRC,1845,MEX,1824,,0,733
VB,10646,VER,1854,CUN,1852,,0,733
VB,10646,VSA,1853,CUN,1852,,0,733
VF,5297,CGK,3275,SIN,3316,,0,320
VF,5297,SIN,3316,CGK,3275,,0,320
VN,5309,CAN,3370,DAD,3196,,0,321
VN,5309,CAN,3370,HAN,3199,,0,321
VN,5309,CAN,3370,SGN,3205,,0,321
VN,5309,CDG,1382,HAN,3199,,0,777
VN,5309,CDG,1382,SGN,3205,,0,777
VN,5309,CGK,3275,SGN,3205,,0,321
VN,5309,CTU,3395,DAD,3196,,0,321
VN,5309,CTU,3395,HAN,3199,,0,321
VN,5309,CXR,6189,DME,4029,,0,332 330
VN,5309,DAD,3196,CAN,3370,,0,321
VN,5309,DAD,3196,CTU,3395,,0,321
VN,5309,DAD,3196,HGH,3386,,0,321
VN,5309,DAD,3196,PVG,3406,,0,321
VN,5309,DME,4029,CXR,6189,,0,332 330
VN,5309,DME,4029,HAN,3199,,0,330
VN,5309,DME,4029,SGN,3205,,0,332 330
VN,5309,FRA,340,HAN,3199,,0,777
VN,5309,FRA,340,MAD,1229,,0,738
VN,5309,FRA,340,SGN,3205,,0,777
VN,5309,HAN,3199,CAN,3370,,0,321
VN,5309,HAN,3199,CDG,1382,,0,777
VN,5309,HAN,3199,CTU,3395,,0,321
VN,5309,HAN,3199,DME,4029,,0,330
VN,5309,HAN,3199,FRA,340,,0,777
VN,5309,HAN,3199,PEK,3364,,0,321 777
VN,5309,HAN,3199,PVG,3406,,0,321
VN,5309,HGH,3386,DAD,3196,,0,321
VN,5309,MAD,1229,FRA,340,,0,738
VN,5309,PEK,3364,HAN,3199,,0,321 777
VN,5309,PVG,3406,DAD,3196,,0,321
VN,5309,PVG,3406,HAN,3199,,0,321
VN,5309,PVG,3406,SGN,3205,,0,321
VN,5309,SGN,3205,CAN,3370,,0,321
VN,5309,SGN,3205,CDG,1382,,0,777
VN,5309,SGN,3205,CGK,3275,,0,321
VN,5309,SGN,3205,DME,4029,,0,332 330
VN,5309,SGN,3205,FRA,340,,0,777
VN,5309,SGN,3205,PVG,3406,,0,321
VR,5041,AMS,580,VXE,1106,,0,738
VR,5041,BOS,3448,RAI,5674,,0,752
VR,5041,CDG,1382,RAI,5674,,0,752
VR,5041,CDG,1382,VXE,1106,,0,752
VR,5041,RAI,5674,BOS,3448,,0,752
VR,5041,RAI,5674,CDG,1382,,0,752
VR,5041,SID,1102,AMS,580,,0,738
VR,5041,SID,1102,CDG,1382,,0,752
VS,5347,ABQ,4019,ATL,3682,Y,0,757 320
VS,5347,ATL,3682,ABQ,4019,Y,0,757
VS,5347,ATL,3682,AUS,3673,Y,0,M90 M88
VS,5347,ATL,3682,BHM,3811,Y,0,M88
VS,5347,ATL,3682,BNA,3690,Y,0,319 320 M88 738 73H 717
VS,5347,ATL,3682,BOS,3448,Y,0,M90 757 320 738 M88 319
VS,5347,ATL,3682,CHS,3806,Y,0,M88 320 73W 717 319
VS,5347,ATL,3682,CLT,3876,Y,0,M88 M90 319
VS,5347,ATL,3682,CUN,1852,Y,0,M88
VS,5347,ATL,3682,CVG,3488,Y,0,M88 738
VS,5347,ATL,3682,DAL,3502,Y,0,CRJ
VS,5347,ATL,3682,DEN,3751,Y,0,757 M90
VS,5347,ATL,3682,DFW,3670,Y,0,M88 738
VS,5347,ATL,3682,DTW,3645,Y,0,M90 757
VS,5347,ATL,3682,EWR,3494,Y,0,717 319
VS,5347,ATL,3682,FLL,3533,Y,0,M90 757
VS,5347,ATL,3682,GDL,1804,Y,0,320
VS,5347,ATL,3682,HOU,3566,Y,0,M88
VS,5347,ATL,3682,IAD,3714,Y,0,M88 320 319 CR7
VS,5347,ATL,3682,IAH,3550,Y,0,717 320 M88
VS,5347,ATL,3682,IND,3585,Y,0,M88 M90
VS,5347,ATL,3682,JAX,3712,Y,0,757
VS,5347,ATL,3682,JFK,3797,Y,0,319 752 738 M88 73H
VS,5347,ATL,3682,LAS,3877,Y,0,757 753 738
VS,5347,ATL,3682,LAX,3484,Y,0,763 757 739
VS,5347,ATL,3682,LHR,507,Y,0,764 77L 76W
VS,5347,ATL,3682,MAN,478,Y,0,76W
VS,5347,ATL,3682,MCI,3458,Y,0,M90 757
VS,5347,ATL,3682,MCO,3878,Y,0,757 763 739
VS,5347,ATL,3682,MEM,3473,Y,0,M88
VS,5347,ATL,3682,MEX,1824,Y,0,73W 73H
VS,5347,ATL,3682,MIA,3576,Y,0,757 320
VS,5347,ATL,3682,MSY,3861,Y,0,M88 M90 757
VS,5347,ATL,3682,MTY,1825,Y,0,CR9
VS,5347,ATL,3682,OKC,3863,Y,0,M88
VS,5347,ATL,3682,ORD,3830,Y,0,757 319 320 M90 M88 717
VS,5347,ATL,3682,PBI,3722,Y,0,757
VS,5347,ATL,3682,PHX,3462,Y,0,73H 757 739 738
VS,5347,ATL,3682,PNS,3564,Y,0,M90
VS,5347,ATL,3682,RDU,3626,Y,0,M88 739 320 738 M90
VS,5347,ATL,3682,RSW,3793,Y,0,757 M88
VS,5347,ATL,3682,SAN,3731,Y,0,763 739
VS,5347,ATL,3682,SAT,3621,Y,0,M90 757
VS,5347,ATL,3682,SAV,3613,Y,0,M88 717 319
VS,5347,ATL,3682,SDF,4014,Y,0,M88 M90
VS,5347,ATL,3682,SFO,3469,Y,0,763 739 757
VS,5347,ATL,3682,SJC,3748,Y,0,738
VS,5347,ATL,3682,SJU,2890,Y,0,757
VS,5347,ATL,3682,SMF,3817,Y,0,757
VS,5347,ATL,3682,SRQ,4067,Y,0,M90 757
VS,5347,ATL,3682,STL,3678,Y,0,717 M90 757 M88
VS,5347,ATL,3682,TPA,3646,Y,0,757 739 M90
VS,5347,ATL,3682,TUL,3855,Y,0,CR7 M88 CR9
VS,5347,ATL,3682,TUS,3636,Y,0,M90
VS,5347,AUS,3673,ATL,3682,Y,0,M90 M88
VS,5347,BHM,3811,ATL,3682,Y,0,M88
VS,5347,BNA,3690,ATL,3682,Y,0,M88 738 319 320 717
VS,5347,BOS,3448,ATL,3682,Y,0,M90 757 M88 320 319
VS,5347,BOS,3448,LHR,507,,0,764 333
VS,5347,CHS,3806,ATL,3682,Y,0,717 73W M88 319
VS,5347,CLT,3876,ATL,3682,Y,0,M90 M88
VS,5347,CUN,1852,ATL,3682,Y,0,757 320 M88
VS,5347,CUN,1852,LGW,502,,0,744
VS,5347,CVG,3488,ATL,3682,Y,0,M88 738 320 319
VS,5347,DAL,3502,ATL,3682,Y,0,CRJ
VS,5347,DEL,3093,LHR,507,,0,333 346
VS,5347,DEN,3751,ATL,3682,Y,0,757 M90 738
VS,5347,DFW,3670,ATL,3682,Y,0,M88 319
VS,5347,DTW,3645,ATL,3682,Y,0,M88 73H 757 320 738 739
VS,5347,DTW,3645,LHR,507,,0,76W 77L
VS,5347,DXB,2188,LHR,507,,0,333
VS,5347,EWR,3494,ATL,3682,Y,0,717 319
VS,5347,EWR,3494,LHR,507,,0,346 333
VS,5347,FLL,3533,ATL,3682,Y,0,757 M90
VS,5347,GDL,1804,ATL,3682,Y,0,320
VS,5347,GLA,534,MCO,3878,,0,744
VS,5347,HND,2359,LHR,507,,0,77W
VS,5347,HOU,3566,ATL,3682,Y,0,M88
VS,5347,IAD,3714,ATL,3682,Y,0,320 M88 319 CR7
VS,5347,IAH,3550,ATL,3682,Y,0,M88 717 319
VS,5347,IND,3585,ATL,3682,Y,0,M88 320 M90
VS,5347,JAX,3712,ATL,3682,Y,0,757 739
VS,5347,JFK,3797,ATL,3682,Y,0,752 319 738 757 M88
VS,5347,JFK,3797,LHR,507,,0,333 346 744
VS,5347,JFK,3797,MSY,3861,Y,0,CR9
VS,5347,LAS,3877,ATL,3682,Y,0,739 757 738
VS,5347,LAS,3877,LGW,502,,0,744
VS,5347,LAS,3877,MAN,478,,0,744
VS,5347,LAX,3484,ATL,3682,Y,0,763 757
VS,5347,LAX,3484,LHR,507,,0,346 343 744
VS,5347,LGW,502,CUN,1852,,0,744
VS,5347,LGW,502,LAS,3877,,0,744
VS,5347,LGW,502,MCO,3878,,0,744
VS,5347,LGW,502,PEK,3364,,0,330
VS,5347,LHR,507,ATL,3682,Y,0,764 77L 76W
VS,5347,LHR,507,BOS,3448,,0,333 764
VS,5347,LHR,507,DEL,3093,,0,333
VS,5347,LHR,507,DTW,3645,,0,76W 77L
VS,5347,LHR,507,DXB,2188,,0,333
VS,5347,LHR,507,EWR,3494,,0,333 346
VS,5347,LHR,507,HND,2359,,0,77W
VS,5347,LHR,507,JFK,3797,,0,346 744 333
VS,5347,LHR,507,LAX,3484,,0,346 343 744
VS,5347,LHR,507,MIA,3576,,0,744 333
VS,5347,LHR,507,MSP,3858,,0,764
VS,5347,LHR,507,ORD,3830,,0,343
VS,5347,LHR,507,PEK,3364,Y,0,773
VS,5347,LHR,507,PVG,3406,,0,346
VS,5347,LHR,507,SEA,3577,,0,76W
VS,5347,LHR,507,SFO,3469,,0,744
VS,5347,MAN,478,ATL,3682,Y,0,76W
VS,5347,MAN,478,LAS,3877,,0,744
